年度,県コード,連番,県番号,調査年月日,is_overflow,学名,和名,個体数,湿重量_g,Year,Month,Season,学名_clean
2015,40.0,Afk-2,,2016-01-27,True,LYSIANASSIDAE,ﾌﾄﾋｹﾞｿｺｴﾋﾞ科,18.0,0.02,2016.0,1.0,Winter,LYSIANASSIDAE
2015,40.0,Afk-2,,2016-01-27,True,AORIDAE,ﾕﾝﾎﾞｿｺｴﾋﾞ科,10.0,,2016.0,1.0,Winter,AORIDAE
2015,40.0,Afk-2,,2016-01-27,True,Corophium sp.,,10.0,,2016.0,1.0,Winter,Corophium sp.
2015,40.0,Afk-2,,2016-01-27,True,Photis sp.,,56.0,0.04,2016.0,1.0,Winter,Photis sp.
2015,40.0,Afk-2,,2016-01-27,True,ISAEIDAE,ｲｼｸﾖｺｴﾋﾞ科,4.0,,2016.0,1.0,Winter,ISAEIDAE
2015,40.0,Afk-2,,2016-01-27,True,Podocerus inconspicuus,ﾄﾞﾛﾉﾐ,2.0,,2016.0,1.0,Winter,Podocerus inconspicuus
2015,40.0,Afk-2,,2016-01-27,True,Urothoe sp.,,44.0,0.08,2016.0,1.0,Winter,Urothoe sp.
2015,40.0,Afk-2,,2016-01-27,True,Synchelidium sp.,,8.0,0.02,2016.0,1.0,Winter,Synchelidium sp.
2015,40.0,Afk-2,,2016-01-27,True,Ampelisca naikaiensis,ﾌｸﾛｽｶﾞﾒ,10.0,0.08,2016.0,1.0,Winter,Ampelisca naikaiensis
2015,40.0,Afk-2,,2016-01-27,True,Ampelisca sp.,,2.0,,2016.0,1.0,Winter,Ampelisca sp.
2015,40.0,Afk-2,,2016-01-27,True,Byblis japonicus,ﾆｯﾎﾟﾝｽｶﾞﾒ,38.0,0.3,2016.0,1.0,Winter,Byblis japonicus
2015,40.0,Afk-2,,2016-01-27,True,Byblis sp.,,12.0,0.1,2016.0,1.0,Winter,Byblis sp.
2015,40.0,Afk-2,,2016-01-27,True,GAMMARIDEA,ﾖｺｴﾋﾞ亜目,4.0,,2016.0,1.0,Winter,GAMMARIDEA
2015,40.0,Afk-2,,2016-01-27,True,Astropecten scoparius,ﾓﾐｼﾞｶﾞｲ,4.0,44.5,2016.0,1.0,Winter,Astropecten scoparius
2015,40.0,Afk-2,,2016-01-27,True,OPHIUROIDEA,ｸﾓﾋﾄﾃﾞ綱,8.0,0.02,2016.0,1.0,Winter,OPHIUROIDEA
2015,40.0,Afk-2,,2016-01-27,True,ASCIDIACEA,ﾎﾔ綱,2.0,0.26,2016.0,1.0,Winter,ASCIDIACEA
2015,41.0,Asg-2,,2015-08-18,False,Stenothyra sp.,ﾄﾗｲﾐｽﾞｺﾞﾏﾂﾎﾞ,380.0,1.38,2015.0,8.0,Summer,Stenothyra sp.
2015,41.0,Asg-2,,2015-08-18,False,Iravadia elegantula,ｶﾜｸﾞﾁﾂﾎﾞ,4.0,0.04,2015.0,8.0,Summer,Iravadia elegantula
2015,41.0,Asg-2,,2015-08-18,False,Zeuxis sp.,,2.0,1.62,2015.0,8.0,Summer,Zeuxis sp.
2015,41.0,Asg-2,,2015-08-18,False,PHILINIDAE,ｷｾﾜﾀｶﾞｲ科,2.0,0.02,2015.0,8.0,Summer,PHILINIDAE
2015,41.0,Asg-2,,2015-08-18,False,Estellarca olivacea,ｻｻｹﾞﾐﾐｴｶﾞｲ,4.0,4.94,2015.0,8.0,Summer,Estellarca olivacea
2015,41.0,Asg-2,,2015-08-18,False,Theora fragilis,ｼｽﾞｸｶﾞｲ,72.0,4.8,2015.0,8.0,Summer,Theora fragilis
2015,41.0,Asg-2,,2015-08-18,False,Potamocorbula cf.laevis,ﾋﾗﾀﾇﾏｺﾀﾞｷｶﾞｲ,34.0,0.08,2015.0,8.0,Summer,Potamocorbula cf.laevis
2015,41.0,Asg-2,,2015-08-18,False,Anaitides sp.,,2.0,,2015.0,8.0,Summer,Anaitides sp.
2015,41.0,Asg-2,,2015-08-18,False,PHYLLODOCIDAE,ｻｼﾊﾞｺﾞｶｲ科,2.0,,2015.0,8.0,Summer,PHYLLODOCIDAE
2015,41.0,Asg-2,,2015-08-18,False,Cabira pilargiformis japonica,,2.0,0.02,2015.0,8.0,Summer,Cabira pilargiformis japonica
2015,41.0,Asg-2,,2015-08-18,False,Sigambra tentaculata,,94.0,0.16,2015.0,8.0,Summer,Sigambra tentaculata
2015,41.0,Asg-2,,2015-08-18,False,Nectoneanthes latipoda,ｵｳｷﾞｺﾞｶｲ,2.0,1.18,2015.0,8.0,Summer,Nectoneanthes latipoda
2015,41.0,Asg-2,,2015-08-18,False,Glycinde sp.,,40.0,0.24,2015.0,8.0,Summer,Glycinde sp.
2015,41.0,Asg-2,,2015-08-18,False,Lumbrineris sp.,,8.0,0.68,2015.0,8.0,Summer,Lumbrineris sp.
2015,41.0,Asg-2,,2015-08-18,False,Prionospio depauperata,ｿﾃﾞﾅｶﾞｽﾋﾟｵ,8.0,0.02,2015.0,8.0,Summer,Prionospio depauperata
2015,41.0,Asg-2,,2015-08-18,False,Prionospio sp.,,46.0,0.16,2015.0,8.0,Summer,Prionospio sp.
2015,41.0,Asg-2,,2015-08-18,False,Pseudopolydora sp.,,2.0,,2015.0,8.0,Summer,Pseudopolydora sp.
2015,41.0,Asg-2,,2015-08-18,False,Sternaspis scutata,ﾀﾞﾙﾏｺﾞｶｲ,2.0,0.06,2015.0,8.0,Summer,Sternaspis scutata
2015,41.0,Asg-2,,2015-08-18,False,Heteromastus sp.,,6.0,0.16,2015.0,8.0,Summer,Heteromastus sp.
2015,41.0,Asg-2,,2015-08-18,False,Mediomastus sp.,,2.0,,2015.0,8.0,Summer,Mediomastus sp.
2015,41.0,Asg-2,,2015-08-18,False,Camptandrium sexdentatum,ﾑﾂﾊﾞｱﾘｱｹｶﾞﾆ,20.0,9.28,2015.0,8.0,Summer,Camptandrium sexdentatum
2015,41.0,Asg-2,,2016-01-27,True,Stenothyra sp.,ﾄﾗｲﾐｽﾞｺﾞﾏﾂﾎﾞ,100.0,0.62,2016.0,1.0,Winter,Stenothyra sp.
2015,41.0,Asg-2,,2016-01-27,True,Iravadia elegantula,ｶﾜｸﾞﾁﾂﾎﾞ,6.0,0.04,2016.0,1.0,Winter,Iravadia elegantula
2015,41.0,Asg-2,,2016-01-27,True,PYRAMIDELLIDAE,ﾄｳｶﾞﾀｶﾞｲ科,2.0,0.04,2016.0,1.0,Winter,PYRAMIDELLIDAE
2015,41.0,Asg-2,,2016-01-27,True,PHILINIDAE,ｷｾﾜﾀｶﾞｲ科,34.0,0.08,2016.0,1.0,Winter,PHILINIDAE
2015,41.0,Asg-2,,2016-01-27,True,Salinator takii,ｳﾐﾏｲﾏｲ,4.0,,2016.0,1.0,Winter,Rare_sp
2015,41.0,Asg-2,,2016-01-27,True,Estellarca olivacea,ｻｻｹﾞﾐﾐｴｶﾞｲ,2.0,3.22,2016.0,1.0,Winter,Estellarca olivacea
2015,41.0,Asg-2,,2016-01-27,True,Tegillarca granosa,ﾊｲｶﾞｲ,2.0,35.92,2016.0,1.0,Winter,Rare_sp
2015,41.0,Asg-2,,2016-01-27,True,Raeta pulchellus,ﾁﾖﾉﾊﾅｶﾞｲ,14.0,,2016.0,1.0,Winter,Raeta pulchellus
2015,41.0,Asg-2,,2016-01-27,True,Moerella sp.,ﾓﾓﾉﾊﾅｶﾞｲ属,2.0,0.56,2016.0,1.0,Winter,Moerella sp.
2015,41.0,Asg-2,,2016-01-27,True,Theora fragilis,ｼｽﾞｸｶﾞｲ,916.0,0.26,2016.0,1.0,Winter,Theora fragilis
2015,41.0,Asg-2,,2016-01-27,True,Potamocorbula cf.laevis,ﾋﾗﾀﾇﾏｺﾀﾞｷｶﾞｲ,2010.0,0.72,2016.0,1.0,Winter,Potamocorbula cf.laevis
2015,41.0,Asg-2,,2016-01-27,True,PHYLLODOCIDAE,ｻｼﾊﾞｺﾞｶｲ科,2.0,,2016.0,1.0,Winter,PHYLLODOCIDAE
2015,41.0,Asg-2,,2016-01-27,True,Sigambra tentaculata,,50.0,0.14,2016.0,1.0,Winter,Sigambra tentaculata
2015,41.0,Asg-2,,2016-01-27,True,Glycinde sp.,,134.0,0.24,2016.0,1.0,Winter,Glycinde sp.
2015,41.0,Asg-2,,2016-01-27,True,Nephtys sp.,,2.0,,2016.0,1.0,Winter,Nephtys sp.
2015,41.0,Asg-2,,2016-01-27,True,Prionospio depauperata,ｿﾃﾞﾅｶﾞｽﾋﾟｵ,166.0,0.66,2016.0,1.0,Winter,Prionospio depauperata
2015,41.0,Asg-2,,2016-01-27,True,Pseudopolydora sp.,,18.0,0.04,2016.0,1.0,Winter,Pseudopolydora sp.
2015,41.0,Asg-2,,2016-01-27,True,FLABELLIGERIDAE,ﾊﾎﾞｳｷｺﾞｶｲ科,10.0,,2016.0,1.0,Winter,FLABELLIGERIDAE
2015,41.0,Asg-2,,2016-01-27,True,Sternaspis scutata,ﾀﾞﾙﾏｺﾞｶｲ,18.0,,2016.0,1.0,Winter,Sternaspis scutata
2015,41.0,Asg-2,,2016-01-27,True,Mediomastus sp.,,764.0,0.5,2016.0,1.0,Winter,Mediomastus sp.
2015,41.0,Asg-2,,2016-01-27,True,Balanus kondakovi,ﾄﾞﾛﾌｼﾞﾂﾎﾞ,42.0,0.28,2016.0,1.0,Winter,Balanus kondakovi
2015,41.0,Asg-2,,2016-01-27,True,LEUCONIDAE,ﾚｳｺﾝ科,862.0,0.62,2016.0,1.0,Winter,LEUCONIDAE
2015,41.0,Asg-2,,2016-01-27,True,OEDICEROTIDAE,ｸﾁﾊﾞｼｿｺｴﾋﾞ科,1192.0,0.48,2016.0,1.0,Winter,OEDICEROTIDAE
2015,41.0,Asg-3,,2015-08-18,False,ACTINIARIA,ｲｿｷﾞﾝﾁｬｸ目,2.0,0.02,2015.0,8.0,Summer,ACTINIARIA
2015,41.0,Asg-3,,2015-08-18,False,NEMERTINEA,紐形動物門,14.0,0.2,2015.0,8.0,Summer,NEMERTINEA
2015,41.0,Asg-3,,2015-08-18,False,RISSONIDAE,ﾘｿﾂﾎﾞ科,20.0,0.02,2015.0,8.0,Summer,RISSONIDAE
2015,41.0,Asg-3,,2015-08-18,False,EULIMIDAE,ﾊﾅｺﾞｳﾅ科,2.0,,2015.0,8.0,Summer,EULIMIDAE
2015,41.0,Asg-3,,2015-08-18,False,Hinia festiva,ｱﾗﾑｼﾛｶﾞｲ,8.0,1.94,2015.0,8.0,Summer,Hinia festiva
2015,41.0,Asg-3,,2015-08-18,False,NASSARIIDAE,ﾑｼﾛｶﾞｲ科,8.0,,2015.0,8.0,Summer,NASSARIIDAE
2015,41.0,Asg-3,,2015-08-18,False,Odostomia sp.,,4.0,0.02,2015.0,8.0,Summer,Odostomia sp.
2015,41.0,Asg-3,,2015-08-18,False,RINGICULIDAE,ﾏﾒｳﾗｼﾏｶﾞｲ科,20.0,0.14,2015.0,8.0,Summer,RINGICULIDAE
2015,41.0,Asg-3,,2015-08-18,False,SCAPHANDRIDAE,ｽｲﾌｶﾞｲ科,2.0,,2015.0,8.0,Summer,SCAPHANDRIDAE
2015,41.0,Asg-3,,2015-08-18,False,Yokoyamaia ornatissima,ﾖｺﾔﾏｷｾﾜﾀｶﾞｲ,8.0,0.06,2015.0,8.0,Summer,Yokoyamaia ornatissima
2015,41.0,Asg-3,,2015-08-18,False,PLEUROBRANCHAEIDAE,ｳﾐﾌｸﾛｳ科,2.0,0.02,2015.0,8.0,Summer,Rare_sp
2015,41.0,Asg-3,,2015-08-18,False,Estellarca olivacea,ｻｻｹﾞﾐﾐｴｶﾞｲ,2.0,1.34,2015.0,8.0,Summer,Estellarca olivacea
2015,41.0,Asg-3,,2015-08-18,False,Scapharca subcrenata,ｻﾙﾎﾞｳｶﾞｲ,8.0,102.4,2015.0,8.0,Summer,Scapharca subcrenata
2015,41.0,Asg-3,,2015-08-18,False,Scapharca sp.,,2.0,0.02,2015.0,8.0,Summer,Scapharca sp.
2015,41.0,Asg-3,,2015-08-18,False,ARCIDAE,ﾌﾈｶﾞｲ科,6.0,,2015.0,8.0,Summer,ARCIDAE
2015,41.0,Asg-3,,2015-08-18,False,Theora fragilis,ｼｽﾞｸｶﾞｲ,152.0,6.78,2015.0,8.0,Summer,Theora fragilis
2015,41.0,Asg-3,,2015-08-18,False,Solen dunkerianus,ﾁｺﾞﾏﾃ,4.0,0.4,2015.0,8.0,Summer,Solen dunkerianus
2015,41.0,Asg-3,,2015-08-18,False,Veremolpa micra,ﾋﾒｶﾉｺｱｻﾘ,182.0,0.26,2015.0,8.0,Summer,Veremolpa micra
2015,41.0,Asg-3,,2015-08-18,False,Veremolpa sp.,,268.0,0.14,2015.0,8.0,Summer,Veremolpa sp.
2015,41.0,Asg-3,,2015-08-18,False,VENERIDAE,ﾏﾙｽﾀﾞﾚｶﾞｲ科,8.0,0.04,2015.0,8.0,Summer,VENERIDAE
2015,41.0,Asg-3,,2015-08-18,False,POLYNOIDAE,ｳﾛｺﾑｼ科,2.0,,2015.0,8.0,Summer,POLYNOIDAE
2015,41.0,Asg-3,,2015-08-18,False,Ophiodromus sp.,,2.0,,2015.0,8.0,Summer,Ophiodromus sp.
2015,41.0,Asg-3,,2015-08-18,False,Cabira pilargiformis japonica,,2.0,,2015.0,8.0,Summer,Cabira pilargiformis japonica
2015,41.0,Asg-3,,2015-08-18,False,Sigambra tentaculata,,58.0,0.08,2015.0,8.0,Summer,Sigambra tentaculata
2015,41.0,Asg-3,,2015-08-18,False,Glycinde sp.,,40.0,0.08,2015.0,8.0,Summer,Glycinde sp.
2015,41.0,Asg-3,,2015-08-18,False,Nephtys sp.,,8.0,0.02,2015.0,8.0,Summer,Nephtys sp.
2015,41.0,Asg-3,,2015-08-18,False,ONUPHIDAE,ﾅﾅﾃｲｿﾒ科,2.0,,2015.0,8.0,Summer,ONUPHIDAE
2015,41.0,Asg-3,,2015-08-18,False,Paraprionospio sp.(B型),,50.0,0.08,2015.0,8.0,Summer,Paraprionospio sp.(B型)
2015,41.0,Asg-3,,2015-08-18,False,Polydora sp.,,6.0,,2015.0,8.0,Summer,Polydora sp.
2015,41.0,Asg-3,,2015-08-18,False,Prionospio sp.,,28.0,0.12,2015.0,8.0,Summer,Prionospio sp.
2015,41.0,Asg-3,,2015-08-18,False,Pseudopolydora sp.,,2.0,,2015.0,8.0,Summer,Pseudopolydora sp.
2015,41.0,Asg-3,,2015-08-18,False,Scolelepis sp.,,2.0,,2015.0,8.0,Summer,Scolelepis sp.
2015,41.0,Asg-3,,2015-08-18,False,Magelona japonica,ﾓﾛﾃｺﾞｶｲ,8.0,0.02,2015.0,8.0,Summer,Magelona japonica
2015,41.0,Asg-3,,2015-08-18,False,Magelona sp.,,6.0,0.02,2015.0,8.0,Summer,Magelona sp.
2015,41.0,Asg-3,,2015-08-18,False,Spiochaetopterus costarum,ｱｼﾋﾞｷﾂﾊﾞｻｺﾞｶｲ,6.0,0.04,2015.0,8.0,Summer,Spiochaetopterus costarum
2015,41.0,Asg-3,,2015-08-18,False,Heteromastus sp.,,4.0,0.02,2015.0,8.0,Summer,Heteromastus sp.
2015,41.0,Asg-3,,2015-08-18,False,Lagis sp.,,2.0,,2015.0,8.0,Summer,Lagis sp.
2015,41.0,Asg-3,,2015-08-18,False,Loimia verrucosa,ﾁﾝﾁﾛﾌｻｺﾞｶｲ,2.0,16.76,2015.0,8.0,Summer,Loimia verrucosa
2015,41.0,Asg-3,,2016-01-27,True,NEMERTINEA,紐形動物門,16.0,0.02,2016.0,1.0,Winter,NEMERTINEA
2015,41.0,Asg-3,,2016-01-27,True,VITRINELLIDAE,ｲｿｺﾊｸｶﾞｲ科,4.0,,2016.0,1.0,Winter,VITRINELLIDAE
2015,41.0,Asg-3,,2016-01-27,True,EULIMIDAE,ﾊﾅｺﾞｳﾅ科,28.0,0.06,2016.0,1.0,Winter,EULIMIDAE
2015,41.0,Asg-3,,2016-01-27,True,Monotygma sp.,,2.0,,2016.0,1.0,Winter,Monotygma sp.
2015,41.0,Asg-3,,2016-01-27,True,PYRAMIDELLIDAE,ﾄｳｶﾞﾀｶﾞｲ科,20.0,0.12,2016.0,1.0,Winter,PYRAMIDELLIDAE
2015,41.0,Asg-3,,2016-01-27,True,Eocylichna braunsi,ﾂﾏﾍﾞﾆｸﾀﾞﾀﾏｶﾞｲ,2.0,0.02,2016.0,1.0,Winter,Eocylichna braunsi
2015,41.0,Asg-3,,2016-01-27,True,ARCIDAE,ﾌﾈｶﾞｲ科,2.0,,2016.0,1.0,Winter,ARCIDAE
2015,41.0,Asg-3,,2016-01-27,True,Raeta pulchellus,ﾁﾖﾉﾊﾅｶﾞｲ,20.0,0.02,2016.0,1.0,Winter,Raeta pulchellus
2015,41.0,Asg-3,,2016-01-27,True,Theora fragilis,ｼｽﾞｸｶﾞｲ,4.0,,2016.0,1.0,Winter,Theora fragilis
2015,41.0,Asg-3,,2016-01-27,True,Solen dunkerianus,ﾁｺﾞﾏﾃ,4.0,2.24,2016.0,1.0,Winter,Solen dunkerianus
2015,41.0,Asg-3,,2016-01-27,True,Veremolpa micra,ﾋﾒｶﾉｺｱｻﾘ,84.0,0.38,2016.0,1.0,Winter,Veremolpa micra
2015,41.0,Asg-3,,2016-01-27,True,Gyptis sp.,,12.0,0.04,2016.0,1.0,Winter,Gyptis sp.
2015,41.0,Asg-3,,2016-01-27,True,Sigambra tentaculata,,86.0,0.14,2016.0,1.0,Winter,Sigambra tentaculata
2015,41.0,Asg-3,,2016-01-27,True,Glycinde sp.,,2.0,,2016.0,1.0,Winter,Glycinde sp.
2015,41.0,Asg-3,,2016-01-27,True,Nephtys sp.,,24.0,0.06,2016.0,1.0,Winter,Nephtys sp.
2015,41.0,Asg-3,,2016-01-27,True,Linopherus sp.,,2.0,0.36,2016.0,1.0,Winter,Linopherus sp.
2015,41.0,Asg-3,,2016-01-27,True,Paraprionospio sp.(B型),,36.0,0.14,2016.0,1.0,Winter,Paraprionospio sp.(B型)
2015,41.0,Asg-3,,2016-01-27,True,Prionospio depauperata,ｿﾃﾞﾅｶﾞｽﾋﾟｵ,40.0,0.28,2016.0,1.0,Winter,Prionospio depauperata
2015,41.0,Asg-3,,2016-01-27,True,Prionospio pulchra,ｲﾄｴﾗｽﾋﾟｵ,6.0,,2016.0,1.0,Winter,Prionospio pulchra
2015,41.0,Asg-3,,2016-01-27,True,Pseudopolydora sp.,,2.0,0.02,2016.0,1.0,Winter,Pseudopolydora sp.
2015,41.0,Asg-3,,2016-01-27,True,Magelona japonica,ﾓﾛﾃｺﾞｶｲ,4.0,0.02,2016.0,1.0,Winter,Magelona japonica
2015,41.0,Asg-3,,2016-01-27,True,Heteromastus sp.,,12.0,0.4,2016.0,1.0,Winter,Heteromastus sp.
2015,41.0,Asg-3,,2016-01-27,True,Mediomastus sp.,,18.0,0.02,2016.0,1.0,Winter,Mediomastus sp.
2015,41.0,Asg-3,,2016-01-27,True,BODOTRIIDAE,ﾎﾞﾄﾞﾄﾘｱ科,16.0,0.02,2016.0,1.0,Winter,BODOTRIIDAE
2015,41.0,Asg-3,,2016-01-27,True,Corophium sp.,,4.0,,2016.0,1.0,Winter,Corophium sp.
2015,41.0,Asg-3,,2016-01-27,True,Perioculodes sp.,,2.0,,2016.0,1.0,Winter,Perioculodes sp.
2015,41.0,Asg-3,,2016-01-27,True,Synchelidium sp.,,4.0,,2016.0,1.0,Winter,Synchelidium sp.
2015,41.0,Asg-3,,2016-01-27,True,OPHIUROIDEA,ｸﾓﾋﾄﾃﾞ綱,2.0,,2016.0,1.0,Winter,OPHIUROIDEA
2015,41.0,Asg-4,,2015-08-18,False,ACTINIARIA,ｲｿｷﾞﾝﾁｬｸ目,2.0,,2015.0,8.0,Summer,ACTINIARIA
2015,41.0,Asg-4,,2015-08-18,False,POLYCLADIDA,ﾋﾗﾑｼ目,2.0,,2015.0,8.0,Summer,POLYCLADIDA
2015,41.0,Asg-4,,2015-08-18,False,NEMERTINEA,紐形動物門,362.0,0.78,2015.0,8.0,Summer,NEMERTINEA
2015,41.0,Asg-4,,2015-08-18,False,EULIMIDAE,ﾊﾅｺﾞｳﾅ科,8.0,,2015.0,8.0,Summer,EULIMIDAE
2015,41.0,Asg-4,,2015-08-18,False,Chemnitzia sp.,,8.0,0.02,2015.0,8.0,Summer,Chemnitzia sp.
2015,41.0,Asg-4,,2015-08-18,False,Odostomia sp.,,8.0,0.06,2015.0,8.0,Summer,Odostomia sp.
2015,41.0,Asg-4,,2015-08-18,False,PYRAMIDELLIDAE,ﾄｳｶﾞﾀｶﾞｲ科,72.0,0.1,2015.0,8.0,Summer,PYRAMIDELLIDAE
2015,41.0,Asg-4,,2015-08-18,False,RINGICULIDAE,ﾏﾒｳﾗｼﾏｶﾞｲ科,2.0,0.02,2015.0,8.0,Summer,RINGICULIDAE
2015,41.0,Asg-4,,2015-08-18,False,Yokoyamaia ornatissima,ﾖｺﾔﾏｷｾﾜﾀｶﾞｲ,44.0,0.14,2015.0,8.0,Summer,Yokoyamaia ornatissima
2015,41.0,Asg-4,,2015-08-18,False,PHILINIDAE,ｷｾﾜﾀｶﾞｲ科,20.0,0.04,2015.0,8.0,Summer,PHILINIDAE
2015,41.0,Asg-4,,2015-08-18,False,Petrasma pusilla,ｷﾇﾀﾚｶﾞｲ,2.0,,2015.0,8.0,Summer,Petrasma pusilla
2015,41.0,Asg-4,,2015-08-18,False,Modiolus sp.,ﾋﾊﾞﾘｶﾞｲ属,6.0,0.3,2015.0,8.0,Summer,Modiolus sp.
2015,41.0,Asg-4,,2015-08-18,False,Pillucina pisidium,ｳﾒﾉﾊﾅｶﾞｲ,26.0,0.1,2015.0,8.0,Summer,Pillucina pisidium
2015,41.0,Asg-4,,2015-08-18,False,MONTACUTIDAE,ﾌﾞﾝﾌﾞｸﾔﾄﾞﾘｶﾞｲ科,148.0,0.16,2015.0,8.0,Summer,MONTACUTIDAE
2015,41.0,Asg-4,,2015-08-18,False,Raeta pulchellus,ﾁﾖﾉﾊﾅｶﾞｲ,4.0,0.04,2015.0,8.0,Summer,Raeta pulchellus
2015,41.0,Asg-4,,2015-08-18,False,Theora fragilis,ｼｽﾞｸｶﾞｲ,66.0,0.44,2015.0,8.0,Summer,Theora fragilis
2015,41.0,Asg-4,,2015-08-18,False,Solen dunkerianus,ﾁｺﾞﾏﾃ,4.0,0.02,2015.0,8.0,Summer,Solen dunkerianus
2015,41.0,Asg-4,,2015-08-18,False,Veremolpa sp.,,58.0,0.04,2015.0,8.0,Summer,Veremolpa sp.
2015,41.0,Asg-4,,2015-08-18,False,VENERIDAE,ﾏﾙｽﾀﾞﾚｶﾞｲ科,12.0,0.02,2015.0,8.0,Summer,VENERIDAE
2015,41.0,Asg-4,,2015-08-18,False,BIVALVIA,ﾆﾏｲｶﾞｲ綱,2.0,,2015.0,8.0,Summer,BIVALVIA
2015,41.0,Asg-4,,2015-08-18,False,Pholoe sp.,,26.0,0.02,2015.0,8.0,Summer,Pholoe sp.
2015,41.0,Asg-4,,2015-08-18,False,Sthenelais sp.,,16.0,0.06,2015.0,8.0,Summer,Sthenelais sp.
2015,41.0,Asg-4,,2015-08-18,False,CHRYSOPETALIDAE,ﾀﾝｻﾞｸｺﾞｶｲ科,6.0,0.02,2015.0,8.0,Summer,CHRYSOPETALIDAE
2015,41.0,Asg-4,,2015-08-18,False,Eumida sp.,,10.0,,2015.0,8.0,Summer,Eumida sp.
2015,41.0,Asg-4,,2015-08-18,False,PHYLLODOCIDAE,ｻｼﾊﾞｺﾞｶｲ科,8.0,,2015.0,8.0,Summer,PHYLLODOCIDAE
2015,41.0,Asg-4,,2015-08-18,False,Gyptis sp.,,6.0,,2015.0,8.0,Summer,Gyptis sp.
2015,41.0,Asg-4,,2015-08-18,False,Sigambra tentaculata,,48.0,0.06,2015.0,8.0,Summer,Sigambra tentaculata
2015,41.0,Asg-4,,2015-08-18,False,Tambalagamia fauveli,,2.0,,2015.0,8.0,Summer,Tambalagamia fauveli
2015,41.0,Asg-4,,2015-08-18,False,Glycera sp.,,60.0,2.62,2015.0,8.0,Summer,Glycera sp.
2015,41.0,Asg-4,,2015-08-18,False,Glycinde sp.,,16.0,0.02,2015.0,8.0,Summer,Glycinde sp.
2015,41.0,Asg-4,,2015-08-18,False,Nephtys sp.,,42.0,0.04,2015.0,8.0,Summer,Nephtys sp.
2015,41.0,Asg-4,,2015-08-18,False,Paralacydonia paradoxa,,2.0,,2015.0,8.0,Summer,Paralacydonia paradoxa
2015,41.0,Asg-4,,2015-08-18,False,Lumbrineris sp.,,60.0,0.04,2015.0,8.0,Summer,Lumbrineris sp.
2015,41.0,Asg-4,,2015-08-18,False,Leitoscoloplos sp.,,8.0,0.08,2015.0,8.0,Summer,Leitoscoloplos sp.
2015,41.0,Asg-4,,2015-08-18,False,Aonides oxycephala,ｹﾝｻｷｽﾋﾟｵ,2.0,,2015.0,8.0,Summer,Aonides oxycephala
2015,41.0,Asg-4,,2015-08-18,False,Paraprionospio sp.(B型),,52.0,0.06,2015.0,8.0,Summer,Paraprionospio sp.(B型)
2015,41.0,Asg-4,,2015-08-18,False,Prionospio ehlersi,ｴｰﾚﾙｼｽﾋﾟｵ,2.0,,2015.0,8.0,Summer,Prionospio ehlersi
2015,41.0,Asg-4,,2015-08-18,False,Prionospio paradisea,ﾏｸｽﾋﾟｵ,6.0,0.02,2015.0,8.0,Summer,Prionospio paradisea
2015,41.0,Asg-4,,2015-08-18,False,Prionospio pulchra,ｲﾄｴﾗｽﾋﾟｵ,82.0,0.02,2015.0,8.0,Summer,Prionospio pulchra
2015,41.0,Asg-4,,2015-08-18,False,Prionospio sp.,,24.0,0.02,2015.0,8.0,Summer,Prionospio sp.
2015,41.0,Asg-4,,2015-08-18,False,Spiophanes sp.,,2.0,,2015.0,8.0,Summer,Spiophanes sp.
2015,41.0,Asg-4,,2015-08-18,False,Magelona japonica,ﾓﾛﾃｺﾞｶｲ,200.0,0.66,2015.0,8.0,Summer,Magelona japonica
2015,41.0,Asg-4,,2015-08-18,False,Magelona sp.,,16.0,0.02,2015.0,8.0,Summer,Magelona sp.
2015,41.0,Asg-4,,2015-08-18,False,Spiochaetopterus costarum,ｱｼﾋﾞｷﾂﾊﾞｻｺﾞｶｲ,4.0,,2015.0,8.0,Summer,Spiochaetopterus costarum
2015,41.0,Asg-4,,2015-08-18,False,PARAONIDAE,ﾊﾟﾗｵﾆｽ科,2.0,,2015.0,8.0,Summer,PARAONIDAE
2015,41.0,Asg-4,,2015-08-18,False,Cirriformia tentaculata,ﾐｽﾞﾋｷｺﾞｶｲ,14.0,1.62,2015.0,8.0,Summer,Cirriformia tentaculata
2015,41.0,Asg-4,,2015-08-18,False,Chaetozone sp.,,50.0,0.52,2015.0,8.0,Summer,Chaetozone sp.
2015,41.0,Asg-4,,2015-08-18,False,Tharyx sp.,,32.0,0.08,2015.0,8.0,Summer,Tharyx sp.
2015,41.0,Asg-4,,2015-08-18,False,CIRRATULIDAE,ﾐｽﾞﾋｷｺﾞｶｲ科,14.0,0.02,2015.0,8.0,Summer,CIRRATULIDAE
2015,41.0,Asg-4,,2015-08-18,False,FLABELLIGERIDAE,ﾊﾎﾞｳｷｺﾞｶｲ科,46.0,0.44,2015.0,8.0,Summer,FLABELLIGERIDAE
2015,41.0,Asg-4,,2015-08-18,False,Sternaspis scutata,ﾀﾞﾙﾏｺﾞｶｲ,2798.0,40.36,2015.0,8.0,Summer,Sternaspis scutata
2015,41.0,Asg-4,,2015-08-18,False,Heteromastus sp.,,4.0,,2015.0,8.0,Summer,Heteromastus sp.
2015,41.0,Asg-4,,2015-08-18,False,Mediomastus sp.,,172.0,0.08,2015.0,8.0,Summer,Mediomastus sp.
