連番,Year,Season,S,N,Shannon,Simpson,Margalef,Pielou,lat_dd,lon_dd,sea_area,do_station,env_dist_km,env_zettaicode,is_hypoxic_station,is_stressed_station
,2012.0,Winter,11,46.0,2.1631394399251493,0.8582230623818525,2.6118925656422425,0.9020992136160898,,,,9.046629213483145,,regional_mean,False,False
10.0,2013.0,Winter,10,36.0,1.4704127615483291,0.6234567901234567,2.511497819480613,0.6385921484605613,34.93333333333333,136.805,201.0,9.5,0.4636454643681527,2310,False,False
11.0,2013.0,Winter,6,100.0,1.0762764401569234,0.5307999999999999,1.0857362047581294,0.6006813183583265,34.88638888888889,136.66666666666666,201.0,10.0,0.46373887583859613,2411,False,False
12.0,2013.0,Winter,11,49.0,1.8231634664019625,0.793002915451895,2.569491711848753,0.760318220350929,35.608333333333334,139.8983333333333,100.0,10.7,0.47768825343837323,1212,False,False
143.0,2013.0,Winter,17,135.0,2.585964699787042,0.8943758573388203,3.2617948479317445,0.912732076887935,34.60333333333333,134.61388888888888,305.0,9.4,1.082385399248306e-06,28143,False,False
18.0,2013.0,Winter,4,17.0,1.1407201964134568,0.6366782006920415,1.0588683715942837,0.8228556852037893,35.559999999999995,139.82444444444445,100.0,8.2,0.4778031123314523,1318,False,False
181.0,2013.0,Winter,3,33.33333332,1.039720770839918,0.625,0.570359896739968,0.946394630357186,34.282222222222224,134.3538888888889,306.0,9.6,1.050338266185614e-06,37181,False,False
2.0,2013.0,Winter,14,154.0,1.576497730541405,0.7000337325012649,2.5809256163678413,0.5973715359837365,35.64388888888889,139.9933333333333,100.0,10.6,0.47760326398872804,122,False,False
23.0,2013.0,Winter,9,5780.0,0.226045529371929,0.0821514948336347,0.923557283513643,0.1028777539189793,34.656666666666666,135.275,301.0,8.2,1.0330380410700952,2823,False,False
254.0,2013.0,Winter,8,550.0,0.6920017008416957,0.2664462809917355,1.1093646052683015,0.3327824740303475,34.11138888888889,133.6275,310.0,10.1,1.2354992871652025e-07,37254,False,False
26.0,2013.0,Winter,9,17.0,2.0177460728092216,0.8442906574394464,2.8236489909180893,0.918315812421602,35.46416666666667,139.85611111111112,100.0,7.8,0.47802883737174107,1326,False,False
27.0,2013.0,Winter,5,86.0,0.3458040462982715,0.1333153055705787,0.8979991307288381,0.2148601344771855,34.666666666666664,136.60027777777776,201.0,9.9,0.44935052538878156,2427,False,False
313.0,2013.0,Winter,7,140.0,1.450805020083924,0.6428571428571429,1.2141712181659348,0.7455662949228414,34.38666666666666,133.24749999999997,309.0,9.3,0.8064028823357108,34312,False,False
328.0,2013.0,Winter,3,33.33333332,1.039720770839918,0.625,0.570359896739968,0.946394630357186,34.0,133.17499999999998,310.0,9.1,0.43645341499102913,38328,False,False
35.0,2013.0,Winter,6,13.0,1.6715952780212542,0.7928994082840236,1.9493562262564004,0.9329350879565486,35.34805555555556,139.80583333333334,100.0,9.9,0.6980006225924529,1235,False,False
396.0,2013.0,Winter,6,250.0,1.3664332221137183,0.6432,0.9055574374935282,0.762620901734327,34.333333333333336,132.45583333333332,312.0,8.0,3.083075573419973e-06,34396,False,False
4.0,2013.0,Winter,6,362.0,0.2070964422025375,0.0702054271847623,0.8486595286870763,0.1155827251141923,35.60166666666667,140.06416666666667,100.0,10.1,0.4777057070374204,124,False,False
410.0,2013.0,Winter,9,120.0,2.138333059508028,0.875,1.6710211588482329,0.973197315178593,34.30305555555555,132.35305555555556,312.0,8.4,1.4739665288236428,34411,False,False
426.0,2013.0,Winter,6,8.0,1.7328679513998633,0.8125,2.4044917348149397,0.967132018086354,33.99666666666667,132.29222222222222,312.0,9.7,2.081891068016308e-06,35426,False,False
44.0,2013.0,Winter,21,40.0,2.804778023065548,0.92,5.421700613636336,0.9212538519383858,34.436388888888885,135.14,301.0,8.8,0.4497499003868794,2744,False,False
528.0,2013.0,Winter,6,190.0,1.264332376784249,0.6094182825484765,0.9529211094206448,0.7056373349760848,33.30333333333333,131.61333333333332,314.0,9.1,9.243698658432601,44578,False,False
550.0,2013.0,Winter,6,37.0,1.4399140366441665,0.7216946676406136,1.3846894670442869,0.8036313251714113,34.03805555555555,131.70083333333332,315.0,9.3,3.110951984571743e-06,35550,False,False
59.0,2013.0,Winter,5,10.0,1.2275294114572126,0.6,1.737177927613007,0.7627069065377661,34.72,137.12166666666667,202.0,10.2,0.4640774576398907,2359,False,False
598.0,2013.0,Winter,5,6.0,1.5607104090414063,0.7777777777777777,2.232442506204989,0.9697238998682473,33.78333333333333,131.32527777777779,316.0,10.0,2.08693947347891e-06,35598,False,False
61.0,2013.0,Winter,4,124.0,0.1760452470972512,0.0630853277835586,0.6223702825590942,0.1269898024796383,34.75,137.3,202.0,10.7,1.104548288568557,2361,False,False
617.0,2013.0,Winter,10,510.0,1.4977936335084965,0.6105344098423684,1.4436007500874044,0.6504835100625613,33.635,131.13333333333333,316.0,9.78,0.4369762901227268,40617,False,False
79.0,2013.0,Winter,7,340.0,1.2585471081070956,0.6107266435986158,1.029345681639748,0.6467652726504799,34.11277777777778,135.00833333333333,303.0,8.0,3.078671416947404e-06,3079,False,False
9.0,2013.0,Winter,2,4.0,0.5623351446188083,0.375,0.7213475204444817,0.8112781244591328,35.53722222222222,140.0225,100.0,10.1,0.4778553138512997,129,False,False
,2013.0,Winter,36,334.0,2.9185161893979434,0.9073828391121948,6.022913579674064,0.8144274495324224,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,40,664.0,2.207607412949341,0.7270830309188562,6.001586127364788,0.5984493232727782,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,77,1690.0,3.435450594528081,0.9497566611813312,10.225383864145714,0.7908850100062792,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,80,1556.0,3.5333790731881587,0.9563940233014584,10.748484011238189,0.8063344584054815,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,51,312.0,3.2754411920538926,0.9294049967126892,8.70624625564089,0.8330586089048841,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,134,2250.0,4.036590737560887,0.9646238024691358,17.230913227742576,0.824157363742551,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,114,2268.0,3.911264874958943,0.9678900366731056,14.624701054493062,0.8258236890991775,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,64,13126.0,1.8857535718529537,0.6666165037288236,6.64392246359791,0.4534278877418177,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,130,1992.0,3.988243202505017,0.9665549749197594,16.98062294406539,0.8193559271330341,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,23,2860.0,1.6303813926341817,0.7006445302948799,2.7643133019745263,0.5199758890803905,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,41,1336.0,1.5889530477345788,0.5418310086414,5.557535154134181,0.4278772618905254,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,82,4820.0,2.4304058911841278,0.7472636490418554,9.551290729912768,0.551522743976248,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,6,30.0,1.71408754118701,0.8088888888888889,1.47007051897603,0.956650471575569,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,4,14.0,1.351783994289646,0.7346938775510204,1.1367695450698536,0.9751060324573736,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,8,42.0,1.8289099116457372,0.8117913832199547,1.8728247049333775,0.8795197532546593,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,4,14.0,1.277034259466139,0.6938775510204082,1.1367695450698536,0.9211854965885544,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,4,8.0,1.3862943611198906,0.75,1.4426950408889636,1.0,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,6,44.0,1.1988181878247777,0.5619834710743802,1.3212868496822272,0.6690731699279175,,,,9.165988700564972,,regional_mean,False,False
,2013.0,Winter,11,60.0,2.123860847183852,0.8466666666666667,2.442393366759723,0.8857187681534076,,,,9.165988700564972,,regional_mean,False,False
10.0,2014.0,Winter,8,32.0,1.606744625827416,0.720703125,2.019773057244549,0.7726808345520688,34.93333333333333,136.805,201.0,8.8,0.4636454643681527,2310,False,False
11.0,2014.0,Winter,8,256.0,0.9393294314794048,0.446533203125,1.2623581607778431,0.4517219708521289,34.88638888888889,136.66666666666666,201.0,9.0,0.46373887583859613,2411,False,False
12.0,2014.0,Winter,6,165.0,0.8046334198514395,0.365032139577594,0.9792505669239656,0.4490744620973597,35.608333333333334,139.8983333333333,100.0,9.4,0.47768825343837323,1212,False,False
15.0,2014.0,Winter,1,4.0,-0.0,0.0,,,35.551111111111105,139.9088888888889,100.0,7.8,0.4778209472003837,1215,False,False
18.0,2014.0,Winter,5,13.0,1.438882950216986,0.7337278106508875,1.5594849810051203,0.8940282437120122,35.559999999999995,139.82444444444445,100.0,8.1,0.4778031123314523,1318,False,False
181.0,2014.0,Winter,5,40.0,1.6094379124341005,0.7999999999999999,1.084340122727267,1.0000000000000002,34.282222222222224,134.3538888888889,306.0,9.0,1.050338266185614e-06,37181,False,False
2.0,2014.0,Winter,16,240.0,0.964362875544964,0.3957291666666667,2.7369071762993062,0.3478203845415351,35.64388888888889,139.9933333333333,100.0,9.5,0.47760326398872804,122,False,False
254.0,2014.0,Winter,2,26.0,0.6931471805599453,0.5,0.3069276764301348,1.0,34.11138888888889,133.6275,310.0,9.9,1.2354992871652025e-07,37254,False,False
26.0,2014.0,Winter,1,1.0,-0.0,0.0,,,35.46416666666667,139.85611111111112,100.0,8.5,0.47802883737174107,1326,False,False
27.0,2014.0,Winter,2,211.0,0.0535920054108276,0.0187776554884211,0.1868509917602194,0.0773169204374955,34.666666666666664,136.60027777777776,201.0,9.2,0.44935052538878156,2427,False,False
274.0,2014.0,Winter,1,8.0,-0.0,0.0,,,34.05333333333333,133.5,310.0,9.8,0.4363776020606364,38274,False,False
313.0,2014.0,Winter,3,24.0,1.0986122886681096,0.6666666666666667,0.6293159608882497,0.9999999999999998,34.38666666666666,133.24749999999997,309.0,8.9,3.706497861587365e-07,34313,False,False
328.0,2014.0,Winter,5,74.0,1.419524912424905,0.7132943754565376,0.9293539742964696,0.8820004185672671,34.0,133.17499999999998,310.0,9.2,0.43645341499102913,38328,False,False
35.0,2014.0,Winter,14,37.0,1.804266094355596,0.6851716581446311,3.600192614315146,0.683678249088524,35.34805555555556,139.80583333333334,100.0,8.9,0.6980006225924529,1235,False,False
396.0,2014.0,Winter,5,140.0,1.2700181519104905,0.653061224489796,0.80944747877729,0.7891066453068236,34.333333333333336,132.45583333333332,312.0,8.4,3.083075573419973e-06,34396,False,False
4.0,2014.0,Winter,5,897.0,0.2243102683901779,0.0823232153754184,0.5883169782912734,0.1393718059312601,35.60166666666667,140.06416666666667,100.0,9.6,0.4777057070374204,124,False,False
410.0,2014.0,Winter,4,50.0,1.3321790402101223,0.72,0.7668666559059943,0.9609640474436812,34.30305555555555,132.35305555555556,312.0,8.5,6.410112723819321e-07,34410,False,False
426.0,2014.0,Winter,8,13.0,1.9915093613566133,0.8520710059171597,2.72909871675896,0.957713559837711,33.99666666666667,132.29222222222222,312.0,10.0,2.081891068016308e-06,35426,False,False
44.0,2014.0,Winter,30,172.0,2.369515000245137,0.8280151433207139,5.633808861889716,0.6966708292263714,34.436388888888885,135.14,301.0,8.9,0.4497499003868794,2744,False,False
528.0,2014.0,Winter,3,260.0,0.431071102348777,0.2100591715976332,0.3596681365184985,0.392377826823129,33.30333333333333,131.61333333333332,314.0,8.8,0.4374461489178894,44528,False,False
550.0,2014.0,Winter,11,42.0,2.0808424832981003,0.8401360544217686,2.67546386419054,0.8677787169869741,34.03805555555555,131.70083333333332,315.0,9.5,3.110951984571743e-06,35550,False,False
59.0,2014.0,Winter,2,21.0,0.1914440819577173,0.090702947845805,0.3284587387530511,0.2761954276479391,34.72,137.12166666666667,202.0,10.0,0.4640774576398907,2359,False,False
598.0,2014.0,Winter,5,10.0,1.4184836619456564,0.72,1.737177927613007,0.881353453268883,33.78333333333333,131.32527777777779,316.0,9.3,2.08693947347891e-06,35598,False,False
61.0,2014.0,Winter,4,25.0,0.6060252027357298,0.2848,0.9320024018394176,0.437154777320283,34.75,137.3,202.0,10.7,1.104548288568557,2361,False,False
617.0,2014.0,Winter,4,40.0,1.3862943611198906,0.75,0.8132550920454504,1.0,33.635,131.13333333333333,316.0,10.06,0.4369762901227268,40617,False,False
79.0,2014.0,Winter,7,80.0,1.9061547465398496,0.84375,1.3692294685120123,0.979569764547061,34.11277777777778,135.00833333333333,303.0,7.6,3.078671416947404e-06,3079,False,False
9.0,2014.0,Winter,2,3.0,0.6365141682948128,0.4444444444444444,0.9102392266268372,0.9182958340544894,35.53722222222222,140.0225,100.0,8.8,0.4778553138512997,129,False,False
,2014.0,Winter,42,1056.0,2.4197535650192714,0.8109934573002755,5.8889063863441375,0.6473963223455294,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,58,4092.0,1.2168427894670828,0.3867532576737006,6.853606497543923,0.2996822726748062,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,85,2010.0,3.5165486413710387,0.9497764906809236,11.044072421290506,0.7915428059390607,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,92,1736.0,3.644571112144247,0.9574237082970544,12.199472537480482,0.8060021051498888,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,88,1366.0,3.283773890113581,0.908874592970038,12.050458944696455,0.7334212336885081,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,173,4054.0,4.146241751399324,0.9725158315381716,20.70428433404868,0.8045812419825626,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,104,1358.0,3.820856930429408,0.9577716515450904,14.278251754229476,0.8226820294423937,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,51,3336.0,1.798924095903765,0.6646179459310249,6.163307104487504,0.4575289608296558,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,122,1554.0,4.047420846564382,0.9682456863924046,16.46574930090361,0.8425068934703459,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,17,478.0,1.5295362861959994,0.5720838220619386,2.593356484508507,0.5398591988862419,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,26,1060.0,1.968018090541344,0.7840939836240655,3.5888477169335986,0.6040392197023253,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,66,3970.0,2.8153616314461622,0.8847885590289895,7.8440635181906435,0.6719793884697158,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,36,402.0,2.582085747873983,0.8521076210984877,5.836784732496792,0.7205447472774973,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,30,188.0,2.922364711376361,0.9194205522861024,5.538111604377914,0.8592164415780568,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,96,1344.0,3.698367967030761,0.9559461805555556,13.188206567289845,0.8102729703978637,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,45,278.0,3.300320074065596,0.9416696858340664,7.818578953895576,0.8669852089421054,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,60,476.0,3.4412672909341557,0.932737801002754,9.5695054893169,0.8404928404624783,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,162,1576.0,4.42368348527102,0.9780785384833416,21.867140692880803,0.8695036307492272,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,166,3006.0,4.081839096564714,0.9654295312679144,20.603455043518046,0.7984837338347764,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,48,266.0,3.275733588218232,0.9405845440669344,8.417664739220585,0.8461801851642915,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,38,792.0,2.387470117052615,0.8110014284256708,5.543435415153451,0.6563336268115221,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,58,982.0,2.908675662803855,0.8576951315118155,8.273349963571944,0.7163444124813442,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,37,242.0,3.244406887400598,0.9506181271771054,6.558646098032329,0.8984992087579096,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,80,1866.0,3.4352752038593977,0.945468581452494,10.489205412024056,0.783946673595483,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,28,202.0,2.9765402212405263,0.9352024311342024,5.086405121056447,0.8932645676912618,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,56,366.0,3.472902375022481,0.9512377198483084,9.317875072600266,0.8627575034041872,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,70,1188.0,3.0501412365234866,0.8951410853767756,9.745726234323334,0.7179344833283091,,,,8.99060773480663,,regional_mean,False,False
,2014.0,Winter,120,2150.0,3.515218969147765,0.930959437533802,15.508476440941028,0.7342506594288236,,,,8.99060773480663,,regional_mean,False,False
10.0,2015.0,Winter,17,48.0,2.262560248070983,0.8394097222222222,4.13308426891726,0.7985844951696266,34.93333333333333,136.805,201.0,9.2,0.4636454643681527,2310,False,False
11.0,2015.0,Winter,8,58.0,1.4663512906162106,0.6646848989298455,1.723949820701461,0.7051659117243795,34.88638888888889,136.66666666666666,201.0,9.5,0.46373887583859613,2411,False,False
12.0,2015.0,Winter,14,267.0,1.3498122436625744,0.5386244722187153,2.326726586699326,0.5114751500526743,35.608333333333334,139.8983333333333,100.0,8.9,0.47768825343837323,1212,False,False
143.0,2015.0,Winter,5,60.0,1.4241299173467736,0.7222222222222222,0.9769573467038892,0.8848616689990431,34.60333333333333,134.61388888888888,305.0,9.3,1.082385399248306e-06,28143,False,False
15.0,2015.0,Winter,2,2.0,0.6931471805599453,0.5,1.4426950408889634,1.0,35.551111111111105,139.9088888888889,100.0,9.3,0.4778209472003837,1215,False,False
18.0,2015.0,Winter,6,11.0,1.5403058252265167,0.7272727272727273,2.0851619571212314,0.8596610491977072,35.559999999999995,139.82444444444445,100.0,8.3,0.4778031123314523,1318,False,False
181.0,2015.0,Winter,3,40.0,1.039720770839918,0.625,0.5421700613636335,0.946394630357186,34.282222222222224,134.3538888888889,306.0,9.7,1.050338266185614e-06,37181,False,False
2.0,2015.0,Winter,26,250.0,2.061448200944036,0.8016,4.527787187467641,0.6327155063968346,35.64388888888889,139.9933333333333,100.0,11.0,0.47760326398872804,122,False,False
23.0,2015.0,Winter,4,605.0,0.3736858602105893,0.1688409261662455,0.4683673688857445,0.2695573686880718,34.656666666666666,135.275,301.0,8.9,1.0330380410700952,2823,False,False
254.0,2015.0,Winter,7,291.66666666666663,0.8499760430315394,0.3526530612244895,1.05715479234741,0.436801279567908,34.11138888888889,133.6275,310.0,9.8,1.2354992871652025e-07,37254,False,False
